"dataset","feature_method","clustering_method","k_policy","n_requested","n_features_realised","value","baron_repaired"
"Darmanis","DIFS","Refined Louvain","true",750,750,0.668624459103168,FALSE
"Darmanis","FEAST","Refined Louvain","true",750,750,0.693615179787886,FALSE
"Darmanis","GateOnly","Refined Louvain","true",750,750,0.596398324883889,FALSE
"Darmanis","Seurat","Refined Louvain","true",750,750,0.691498727891376,FALSE
"Darmanis","Variance","Refined Louvain","true",750,750,0.648187919593359,FALSE
"Darmanis","DIFS","SC3","true",750,750,0.73500325811843,FALSE
"Darmanis","FEAST","SC3","true",750,750,0.821235948068671,FALSE
"Darmanis","GateOnly","SC3","true",750,750,0.69788693224887,FALSE
"Darmanis","Seurat","SC3","true",750,750,0.725838418294296,FALSE
"Darmanis","Variance","SC3","true",750,750,0.733694921995996,FALSE
"Darmanis","DIFS","Refined Louvain","true",1000,1000,0.641753351334598,FALSE
"Darmanis","FEAST","Refined Louvain","true",1000,1000,0.721700366110735,FALSE
"Darmanis","GateOnly","Refined Louvain","true",1000,1000,0.594954777757652,FALSE
"Darmanis","Seurat","Refined Louvain","true",1000,1000,0.823699254728505,FALSE
"Darmanis","Variance","Refined Louvain","true",1000,1000,0.641582551900388,FALSE
"Darmanis","DIFS","SC3","true",1000,1000,0.730710525445451,FALSE
"Darmanis","FEAST","SC3","true",1000,1000,0.818141611308059,FALSE
"Darmanis","GateOnly","SC3","true",1000,1000,0.714604618923626,FALSE
"Darmanis","Seurat","SC3","true",1000,1000,0.726187663669155,FALSE
"Darmanis","Variance","SC3","true",1000,1000,0.748945850189227,FALSE
"Darmanis","DIFS","Refined Louvain","true",1500,1500,0.647889123055703,FALSE
"Darmanis","FEAST","Refined Louvain","true",1500,1500,0.66493187869281,FALSE
"Darmanis","GateOnly","Refined Louvain","true",1500,1500,0.645522871811757,FALSE
"Darmanis","Seurat","Refined Louvain","true",1500,1500,0.650264631677647,FALSE
"Darmanis","Variance","Refined Louvain","true",1500,1500,0.738328041448655,FALSE
"Darmanis","DIFS","SC3","true",1500,1500,0.814306639336596,FALSE
"Darmanis","FEAST","SC3","true",1500,1500,0.836253200918009,FALSE
"Darmanis","GateOnly","SC3","true",1500,1500,0.728901514566053,FALSE
"Darmanis","Seurat","SC3","true",1500,1500,0.715436920954775,FALSE
"Darmanis","Variance","SC3","true",1500,1500,0.751472685155984,FALSE
"Darmanis","DIFS","Refined Louvain","true",2500,2500,0.654145050142983,FALSE
"Darmanis","FEAST","Refined Louvain","true",2500,2500,0.58890165272245,FALSE
"Darmanis","GateOnly","Refined Louvain","true",2500,2346,0.657829737184844,FALSE
"Darmanis","Seurat","Refined Louvain","true",2500,2500,0.621887890026723,FALSE
"Darmanis","Variance","Refined Louvain","true",2500,2500,0.731488888011832,FALSE
"Darmanis","DIFS","SC3","true",2500,2500,0.803321594794813,FALSE
"Darmanis","FEAST","SC3","true",2500,2500,0.827464432700437,FALSE
"Darmanis","GateOnly","SC3","true",2500,2346,0.732023534052583,FALSE
"Darmanis","Seurat","SC3","true",2500,2500,0.809863622332429,FALSE
"Darmanis","Variance","SC3","true",2500,2500,0.724770448922528,FALSE
"Fletcher","DIFS","Refined Louvain","estimated",0,2918,0.799883187591535,FALSE
"Fletcher","FEAST","Refined Louvain","estimated",0,2918,0.707985936573371,FALSE
"Fletcher","GateOnly","Refined Louvain","estimated",0,2918,0.753554140409639,FALSE
