"data.name","fmethod","clust","n","k_policy","gate_rule","gate_rule_src","seed","ARI","FM","Jaccard","Purity","nfeat","kfound","k_used","stage1_n","stage2_n","ratio","total","dropped","elapsed","set"
"Romanov","DIFS","Refined Louvain",750,"true","submitted","default",1,0.606209839840597,0.702582620996431,0.541361873173994,0.836862200624783,750,7,7,1100,2976,"1:3",2881,0,699.736,"ncurve"
"Romanov","DIFS","Refined Louvain",750,"estimated","submitted","default",1,0.182155859641421,0.346292482915581,0.134987815462046,0.90628254078445,750,NA,30,2000,5279,"1:3",NA,NA,873.046,"ncurve"
"Romanov","DIFS","Refined Louvain",1000,"true","submitted","default",1,0.624929489461955,0.717893553550564,0.559917617116827,0.83755640402638,1000,7,7,1100,2976,"1:3",2881,0,704.187,"ncurve"
"Romanov","DIFS","Refined Louvain",1000,"estimated","submitted","default",1,0.190819861902157,0.355264228472484,0.141705556707502,0.906976744186046,1000,NA,30,2000,5279,"1:3",NA,NA,1455.802,"ncurve"
"Romanov","DIFS","Refined Louvain",1500,"true","submitted","default",1,0.719460392101556,0.800657569214035,0.661831857774775,0.848663658451926,1500,6,7,1100,2976,"2:1",2881,0,919.899,"ncurve"
"Romanov","DIFS","Refined Louvain",1500,"estimated","submitted","default",1,0.200088086499453,0.365207510368431,0.148635798821051,0.90836515098924,1500,NA,30,2000,5279,"1:3",NA,NA,858.216,"ncurve"
"Romanov","DIFS","Refined Louvain",2500,"true","submitted","default",1,0.711872581305731,0.79077421517518,0.651239760147875,0.859076709475876,2500,7,7,1100,2976,"2:1",2881,0,707.469,"ncurve"
"Romanov","DIFS","Refined Louvain",2500,"estimated","submitted","default",1,0.192305146501658,0.356321199129843,0.143128179034122,0.905935439083651,2500,NA,30,2000,5279,"1:3",NA,NA,874.379,"ncurve"
"Romanov","DIFS","SC3",0,"true","submitted","default",1,0.53507688374567,0.644440047515444,0.473680438654273,0.77716070808747,2332,7,7,1100,2976,"1:1",2881,0,1169.834,"ncurve"
"Romanov","DIFS","SC3",0,"estimated","submitted","default",1,0.204155943248865,0.361875748890909,0.156869999451549,0.83755640402638,2332,NA,30,2000,5279,"1:3",NA,NA,1597.02,"ncurve"
"Romanov","DIFS","SC3",100,"true","submitted","default",1,0.585073461709872,0.688071814604126,0.524466176366091,0.767094758764318,100,7,7,1100,2976,"2:1",2881,0,995.957,"ncurve"
"Romanov","DIFS","SC3",100,"estimated","submitted","default",1,0.226692522603957,0.386628253238763,0.17279150095179,0.855605692467893,100,NA,30,2000,5279,"1:2",NA,NA,1340.778,"ncurve"
"Romanov","DIFS","SC3",200,"true","submitted","default",1,0.545522203083118,0.654918075980323,0.486352829646439,0.780631725095453,200,7,7,1100,2976,"2:3",2881,0,984.935,"ncurve"
"Romanov","DIFS","SC3",200,"estimated","submitted","default",1,0.18624928697198,0.344298806094985,0.142221815622275,0.841027421034363,200,NA,30,2000,5279,"2:3",NA,NA,1445.749,"ncurve"
"Romanov","DIFS","SC3",300,"true","submitted","default",1,0.55261323780775,0.658749987868339,0.489893506715298,0.784796945505033,300,7,7,1100,2976,"1:2",2881,0,1129.019,"ncurve"
"Romanov","DIFS","SC3",300,"estimated","submitted","default",1,0.206771313382481,0.365157018131793,0.15840703762294,0.84380423464075,300,NA,30,2000,5279,"1:1",NA,NA,1303.649,"ncurve"
"Romanov","DIFS","SC3",500,"true","submitted","default",1,0.624463479139276,0.720683605024525,0.56305299387283,0.780978826796251,500,7,7,1100,2976,"1:2",2881,0,985.127,"ncurve"
"Romanov","DIFS","SC3",500,"estimated","submitted","default",1,0.240058826784168,0.400465009222168,0.182731229892595,0.857341200971885,500,NA,30,2000,5279,"1:1",NA,NA,1267.643,"ncurve"
"Romanov","DIFS","SC3",750,"true","submitted","default",1,0.526817953520827,0.638276312697763,0.467159468966781,0.759805623047553,750,7,7,1100,2976,"1:3",2881,0,1021.938,"ncurve"
"Romanov","DIFS","SC3",750,"estimated","submitted","default",1,0.244055934257586,0.403978450422144,0.186141935363295,0.863589031586255,750,NA,30,2000,5279,"1:3",NA,NA,2166.994,"ncurve"
"Romanov","DIFS","SC3",1000,"true","submitted","default",1,0.537798800479195,0.647271916085986,0.477217359442448,0.766400555362721,1000,7,7,1100,2976,"1:3",2881,0,1236.087,"ncurve"
"Romanov","DIFS","SC3",1000,"estimated","submitted","default",1,0.239919494283122,0.398359183955787,0.184124506524481,0.841374522735161,1000,NA,30,2000,5279,"1:3",NA,NA,1294.771,"ncurve"
"Romanov","DIFS","SC3",1500,"true","submitted","default",1,0.541848021208392,0.650459816715649,0.480743616393037,0.77716070808747,1500,7,7,1100,2976,"2:1",2881,0,1028.92,"ncurve"
"Romanov","DIFS","SC3",1500,"estimated","submitted","default",1,0.192118213676131,0.349327672855531,0.147639833066241,0.830961471711211,1500,NA,30,2000,5279,"1:3",NA,NA,1276.905,"ncurve"
"Romanov","DIFS","SC3",2500,"true","submitted","default",1,0.538116858401518,0.647576409906371,0.477582463980532,0.774730996181881,2500,7,7,1100,2976,"2:1",2881,0,1066.173,"ncurve"
"Romanov","DIFS","SC3",2500,"estimated","submitted","default",1,0.232253090647491,0.390177387429502,0.178663385872467,0.836862200624783,2500,NA,30,2000,5279,"1:3",NA,NA,1380.445,"ncurve"
"Romanov","FEAST","Refined Louvain",0,"true","submitted","default",1,0.63959302957388,0.727299581468771,0.571140801419977,0.846233946546338,2332,7,7,NA,NA,NA,2881,0,66.291,"ncurve"
"Romanov","FEAST","Refined Louvain",0,"estimated","submitted","default",1,0.206274304452496,0.370304959322909,0.154128319064641,0.908712252690038,2332,NA,30,NA,NA,NA,NA,NA,118.945,"ncurve"
"Romanov","FEAST","Refined Louvain",100,"true","submitted","default",1,0.489094855700626,0.608009325604528,0.434642964689591,0.753557792433183,100,6,7,NA,NA,NA,2881,0,63.276,"ncurve"
"Romanov","FEAST","Refined Louvain",100,"estimated","submitted","default",1,0.21002088949443,0.369275762404501,0.160296796154191,0.858729607775078,100,NA,30,NA,NA,NA,NA,NA,129.157,"ncurve"
"Romanov","FEAST","Refined Louvain",200,"true","submitted","default",1,0.562137707069033,0.669870901658951,0.503543178295031,0.809094064560916,200,7,7,NA,NA,NA,2881,0,66.022,"ncurve"
"Romanov","FEAST","Refined Louvain",200,"estimated","submitted","default",1,0.207367853711863,0.366004833556218,0.158680807570719,0.869489760499826,200,NA,30,NA,NA,NA,NA,NA,129.825,"ncurve"
"Romanov","FEAST","Refined Louvain",300,"true","submitted","default",1,0.579845691029639,0.682683460406622,0.518089542054809,0.822283929191253,300,7,7,NA,NA,NA,2881,0,64.312,"ncurve"
"Romanov","FEAST","Refined Louvain",300,"estimated","submitted","default",1,0.183571092809298,0.343661329113797,0.138593455254285,0.873654980909406,300,NA,30,NA,NA,NA,NA,NA,101.925,"ncurve"
"Romanov","FEAST","Refined Louvain",500,"true","submitted","default",1,0.675592506858678,0.765612674966815,0.616896295993171,0.834432488719195,500,6,7,NA,NA,NA,2881,0,62.585,"ncurve"
"Romanov","FEAST","Refined Louvain",500,"estimated","submitted","default",1,0.190803961490681,0.353905931017491,0.142476103073082,0.89795209996529,500,NA,30,NA,NA,NA,NA,NA,102.604,"ncurve"
"Romanov","FEAST","Refined Louvain",750,"true","submitted","default",1,0.663211660756671,0.757707323268768,0.606007193303596,0.825754946199236,750,6,7,NA,NA,NA,2881,0,63.367,"ncurve"
"Romanov","FEAST","Refined Louvain",750,"estimated","submitted","default",1,0.195766811281303,0.359244162683476,0.146187128892381,0.896910794862895,750,NA,30,NA,NA,NA,NA,NA,104.095,"ncurve"
"Romanov","FEAST","Refined Louvain",1000,"true","submitted","default",1,0.608745905285377,0.703596372362631,0.542326142775873,0.829920166608816,1000,7,7,NA,NA,NA,2881,0,63.915,"ncurve"
"Romanov","FEAST","Refined Louvain",1000,"estimated","submitted","default",1,0.176181919074421,0.338667310893401,0.131132507156876,0.901770218674071,1000,NA,30,NA,NA,NA,NA,NA,105.004,"ncurve"
"Romanov","FEAST","Refined Louvain",1500,"true","submitted","default",1,0.61434989063069,0.709421916896872,0.549635578069356,0.829920166608816,1500,7,7,NA,NA,NA,2881,0,65.671,"ncurve"
"Romanov","FEAST","Refined Louvain",1500,"estimated","submitted","default",1,0.182113084041792,0.345437062369626,0.135412528141968,0.906629642485248,1500,NA,30,NA,NA,NA,NA,NA,101.326,"ncurve"
"Romanov","FEAST","Refined Louvain",2500,"true","submitted","default",1,0.704094228502302,0.787011067551261,0.644938026599312,0.835126692120791,2500,6,7,NA,NA,NA,2881,0,68.055,"ncurve"
"Romanov","FEAST","Refined Louvain",2500,"estimated","submitted","default",1,0.187708661423708,0.351421048660029,0.139654056998876,0.906629642485248,2500,NA,30,NA,NA,NA,NA,NA,103.577,"ncurve"
"Romanov","FEAST","SC3",0,"true","submitted","default",1,0.529962975910557,0.641364461365066,0.470865157669273,0.773342589378688,2332,7,7,NA,NA,NA,2881,0,399.207,"ncurve"
"Romanov","FEAST","SC3",0,"estimated","submitted","default",1,0.242348372444404,0.400762829658201,0.186000193493412,0.849704963554321,2332,NA,30,NA,NA,NA,NA,NA,532.59,"ncurve"
"Romanov","FEAST","SC3",100,"true","submitted","default",1,0.526230372690975,0.641689918465331,0.472217444413024,0.741062131204443,100,7,7,NA,NA,NA,2881,0,348.138,"ncurve"
"Romanov","FEAST","SC3",100,"estimated","submitted","default",1,0.228296446009962,0.385998085314416,0.175797603848095,0.852481777160708,100,NA,30,NA,NA,NA,NA,NA,561.496,"ncurve"
"Romanov","FEAST","SC3",200,"true","submitted","default",1,0.49574047163599,0.619502845678822,0.448668744222258,0.715376605345366,200,7,7,NA,NA,NA,2881,0,336.19,"ncurve"
"Romanov","FEAST","SC3",200,"estimated","submitted","default",1,0.273918303275091,0.430460576722524,0.211332643726403,0.834432488719195,200,NA,30,NA,NA,NA,NA,NA,528.294,"ncurve"
"Romanov","FEAST","SC3",300,"true","submitted","default",1,0.52768706612097,0.6500516454537,0.481083521943446,0.721624435959736,300,7,7,NA,NA,NA,2881,0,375.58,"ncurve"
"Romanov","FEAST","SC3",300,"estimated","submitted","default",1,0.221604335991128,0.378338596985783,0.171443083131573,0.838944810829573,300,NA,30,NA,NA,NA,NA,NA,561.6,"ncurve"
"Romanov","FEAST","SC3",500,"true","submitted","default",1,0.530394859789871,0.64278011512409,0.472868973251352,0.76466504685873,500,7,7,NA,NA,NA,2881,0,335.614,"ncurve"
"Romanov","FEAST","SC3",500,"estimated","submitted","default",1,0.210222435507704,0.369417421678434,0.160501048593541,0.84380423464075,500,NA,30,NA,NA,NA,NA,NA,489.703,"ncurve"
"Romanov","FEAST","SC3",750,"true","submitted","default",1,0.472562773695945,0.601799094214065,0.430311386635473,0.706004859423811,750,7,7,NA,NA,NA,2881,0,360.079,"ncurve"
"Romanov","FEAST","SC3",750,"estimated","submitted","default",1,0.218985270083638,0.379640849048809,0.166281787623526,0.846928149947935,750,NA,30,NA,NA,NA,NA,NA,521.95,"ncurve"
"Romanov","FEAST","SC3",1000,"true","submitted","default",1,0.51678432651693,0.63136342623751,0.460192278692123,0.763276640055536,1000,7,7,NA,NA,NA,2881,0,624.566,"ncurve"
"Romanov","FEAST","SC3",1000,"estimated","submitted","default",1,0.231573547168328,0.390052330045616,0.177687764497977,0.830267268309615,1000,NA,30,NA,NA,NA,NA,NA,522.543,"ncurve"
"Romanov","FEAST","SC3",1500,"true","submitted","default",1,0.52719631472086,0.638691673718079,0.467681399117762,0.757723012842763,1500,7,7,NA,NA,NA,2881,0,394.135,"ncurve"
"Romanov","FEAST","SC3",1500,"estimated","submitted","default",1,0.231230553681688,0.38957606877955,0.177530966811611,0.828878861506421,1500,NA,30,NA,NA,NA,NA,NA,564.507,"ncurve"
"Romanov","FEAST","SC3",2500,"true","submitted","default",1,0.487157784565329,0.605389000186337,0.431097747194059,0.749739673724401,2500,7,7,NA,NA,NA,2881,0,394.424,"ncurve"
"Romanov","FEAST","SC3",2500,"estimated","submitted","default",1,0.220996279541498,0.37941284881863,0.16954659096828,0.843110031239153,2500,NA,30,NA,NA,NA,NA,NA,550.978,"ncurve"
"Romanov","GateOnly","Refined Louvain",0,"true","submitted","default",1,0.69979495713338,0.78374831109496,0.640624364568022,0.84796945505033,2332,7,7,NA,NA,NA,2881,0,32.988,"ncurve"
"Romanov","GateOnly","Refined Louvain",0,"estimated","submitted","default",1,0.197373283165606,0.35713102496838,0.149904265652987,0.880597014925373,2332,NA,30,NA,NA,NA,NA,NA,41.535,"ncurve"
"Romanov","GateOnly","Refined Louvain",100,"true","submitted","default",1,0.469286838248402,0.594297239708555,0.421524863786131,0.784796945505033,100,7,7,NA,NA,NA,2881,0,30.746,"ncurve"
"Romanov","GateOnly","Refined Louvain",100,"estimated","submitted","default",1,0.182583766136939,0.335870857454149,0.143422624471036,0.828184658104825,100,NA,30,NA,NA,NA,NA,NA,31.579,"ncurve"
"Romanov","GateOnly","Refined Louvain",200,"true","submitted","default",1,0.528277610371371,0.636846090540903,0.463101970112533,0.830614370010413,200,7,7,NA,NA,NA,2881,0,30.733,"ncurve"
"Romanov","GateOnly","Refined Louvain",200,"estimated","submitted","default",1,0.187081472915023,0.34156420386339,0.145953295683848,0.843457132939951,200,NA,30,NA,NA,NA,NA,NA,31.478,"ncurve"
"Romanov","GateOnly","Refined Louvain",300,"true","submitted","default",1,0.661434198702662,0.752300528116114,0.601191454694899,0.832349878514405,300,6,7,NA,NA,NA,2881,0,33.321,"ncurve"
"Romanov","GateOnly","Refined Louvain",300,"estimated","submitted","default",1,0.203884042010743,0.359391305358074,0.158600766071346,0.847275251648733,300,NA,30,NA,NA,NA,NA,NA,29.893,"ncurve"
"Romanov","GateOnly","Refined Louvain",500,"true","submitted","default",1,0.62491659457317,0.718376049823401,0.560520034962871,0.841027421034363,500,7,7,NA,NA,NA,2881,0,29.675,"ncurve"
"Romanov","GateOnly","Refined Louvain",500,"estimated","submitted","default",1,0.192525668619233,0.351882646157502,0.146316567493732,0.86254772648386,500,NA,30,NA,NA,NA,NA,NA,49.009,"ncurve"
"Romanov","GateOnly","Refined Louvain",750,"true","submitted","default",1,0.6166848458374,0.710938385058335,0.551426956229966,0.842415827837556,750,7,7,NA,NA,NA,2881,0,29.961,"ncurve"
"Romanov","GateOnly","Refined Louvain",750,"estimated","submitted","default",1,0.188458973795384,0.34845799761662,0.142595890622934,0.87712599791739,750,NA,30,NA,NA,NA,NA,NA,30.246,"ncurve"
"Romanov","GateOnly","Refined Louvain",1000,"true","submitted","default",1,0.622366155424574,0.715398569107823,0.556836668061058,0.844498438042346,1000,7,7,NA,NA,NA,2881,0,39.046,"ncurve"
"Romanov","GateOnly","Refined Louvain",1000,"estimated","submitted","default",1,0.167138155963393,0.326135320071384,0.125902859808443,0.87087816730302,1000,NA,30,NA,NA,NA,NA,NA,28.373,"ncurve"
"Romanov","GateOnly","Refined Louvain",1500,"true","submitted","default",1,0.629596238884952,0.722001780080187,0.564947190951772,0.840333217632766,1500,7,7,NA,NA,NA,2881,0,39.31,"ncurve"
"Romanov","GateOnly","Refined Louvain",1500,"estimated","submitted","default",1,0.179275168300404,0.338860078279485,0.13545260229068,0.879902811523776,1500,NA,30,NA,NA,NA,NA,NA,30.625,"ncurve"
"Romanov","GateOnly","Refined Louvain",2500,"true","submitted","default",1,0.69979495713338,0.78374831109496,0.640624364568022,0.84796945505033,2332,7,7,NA,NA,NA,2881,0,36.89,"ncurve"
"Romanov","GateOnly","Refined Louvain",2500,"estimated","submitted","default",1,0.197373283165606,0.35713102496838,0.149904265652987,0.880597014925373,2332,NA,30,NA,NA,NA,NA,NA,29.655,"ncurve"
"Romanov","GateOnly","SC3",0,"true","submitted","default",1,0.493207555517855,0.61045375009162,0.43659045868245,0.753904894133981,2332,7,7,NA,NA,NA,2881,0,342.343,"ncurve"
"Romanov","GateOnly","SC3",0,"estimated","submitted","default",1,0.204039267711552,0.359122977337323,0.159132253872879,0.837209302325581,2332,NA,30,NA,NA,NA,NA,NA,463.737,"ncurve"
"Romanov","GateOnly","SC3",100,"true","submitted","default",1,0.592317116299976,0.704829216241981,0.541299397315008,0.73342589378688,100,7,7,NA,NA,NA,2881,0,379.181,"ncurve"
"Romanov","GateOnly","SC3",100,"estimated","submitted","default",1,0.337337798963821,0.479850781294651,0.271872091328594,0.830961471711211,100,NA,30,NA,NA,NA,NA,NA,583.372,"ncurve"
"Romanov","GateOnly","SC3",200,"true","submitted","default",1,0.553270901443499,0.658725783967432,0.489524618087833,0.771259979173898,200,7,7,NA,NA,NA,2881,0,375.763,"ncurve"
"Romanov","GateOnly","SC3",200,"estimated","submitted","default",1,0.155349794538588,0.307147845180828,0.121499465892636,0.824713641096841,200,NA,30,NA,NA,NA,NA,NA,668.727,"ncurve"
"Romanov","GateOnly","SC3",300,"true","submitted","default",1,0.568006384291137,0.673717261459121,0.507826505766195,0.776466504685873,300,7,7,NA,NA,NA,2881,0,343.244,"ncurve"
"Romanov","GateOnly","SC3",300,"estimated","submitted","default",1,0.193358508928828,0.346677173492092,0.152312290932311,0.830614370010413,300,NA,30,NA,NA,NA,NA,NA,604.58,"ncurve"
"Romanov","GateOnly","SC3",500,"true","submitted","default",1,0.47397264738922,0.598188855409177,0.425578699047236,0.72717806317251,500,7,7,NA,NA,NA,2881,0,337.073,"ncurve"
"Romanov","GateOnly","SC3",500,"estimated","submitted","default",1,0.214406713809103,0.36885012330293,0.168008563659165,0.84588684484554,500,NA,30,NA,NA,NA,NA,NA,534.334,"ncurve"
"Romanov","GateOnly","SC3",750,"true","submitted","default",1,0.53296420047518,0.642692773147777,0.471706141946288,0.760846928149948,750,7,7,NA,NA,NA,2881,0,346.432,"ncurve"
"Romanov","GateOnly","SC3",750,"estimated","submitted","default",1,0.223762818824947,0.378449008351288,0.175073647169451,0.842762929538355,750,NA,30,NA,NA,NA,NA,NA,754.664,"ncurve"
"Romanov","GateOnly","SC3",1000,"true","submitted","default",1,0.485077180790698,0.619775614403752,0.448394928910682,0.709128774730996,1000,7,7,NA,NA,NA,2881,0,332.114,"ncurve"
"Romanov","GateOnly","SC3",1000,"estimated","submitted","default",1,0.224707246276519,0.378575634532371,0.176669845668899,0.844845539743145,1000,NA,30,NA,NA,NA,NA,NA,555.321,"ncurve"
"Romanov","GateOnly","SC3",1500,"true","submitted","default",1,0.523723593777546,0.642231652551887,0.473004038299633,0.753904894133981,1500,7,7,NA,NA,NA,2881,0,333.289,"ncurve"
"Romanov","GateOnly","SC3",1500,"estimated","submitted","default",1,0.223027323926514,0.376827507019638,0.175440811922991,0.843457132939951,1500,NA,30,NA,NA,NA,NA,NA,499.428,"ncurve"
"Romanov","GateOnly","SC3",2500,"true","submitted","default",1,0.493207555517855,0.61045375009162,0.43659045868245,0.753904894133981,2332,7,7,NA,NA,NA,2881,0,341.157,"ncurve"
"Romanov","GateOnly","SC3",2500,"estimated","submitted","default",1,0.204039267711552,0.359122977337323,0.159132253872879,0.837209302325581,2332,NA,30,NA,NA,NA,NA,NA,639.389,"ncurve"
"Romanov","Seurat","Refined Louvain",0,"true","submitted","default",1,0.776735815674872,0.834094158196683,0.715001951012224,0.883026726830962,2332,7,7,NA,NA,NA,2881,0,27.666,"ncurve"
"Romanov","Seurat","Refined Louvain",0,"estimated","submitted","default",1,0.194446701086142,0.360985889539933,0.143422414260044,0.917389795209997,2332,NA,30,NA,NA,NA,NA,NA,49.709,"ncurve"
"Romanov","Seurat","Refined Louvain",100,"true","submitted","default",1,0.680890057840551,0.758380876252401,0.61034813005026,0.851440472058313,100,7,7,NA,NA,NA,2881,0,28.587,"ncurve"
